3.125000000000000000e-01,3.164062500000000000e-01,3.242187500000000000e-01,3.437500000000000000e-01,3.632812500000000000e-01,3.437500000000000000e-01,3.593750000000000000e-01,3.398437500000000000e-01,3.203125000000000000e-01,3.671875000000000000e-01
3.125000000000000000e-01,3.164062500000000000e-01,3.242187500000000000e-01,3.437500000000000000e-01,3.632812500000000000e-01,3.437500000000000000e-01,3.593750000000000000e-01,3.398437500000000000e-01,3.203125000000000000e-01,3.671875000000000000e-01
3.125000000000000000e-01,3.164062500000000000e-01,3.242187500000000000e-01,3.437500000000000000e-01,3.632812500000000000e-01,3.437500000000000000e-01,3.593750000000000000e-01,3.398437500000000000e-01,3.203125000000000000e-01,3.671875000000000000e-01
3.125000000000000000e-01,3.164062500000000000e-01,3.242187500000000000e-01,3.437500000000000000e-01,3.632812500000000000e-01,3.437500000000000000e-01,3.593750000000000000e-01,3.398437500000000000e-01,3.203125000000000000e-01,3.671875000000000000e-01
3.125000000000000000e-01,3.164062500000000000e-01,3.242187500000000000e-01,3.437500000000000000e-01,3.632812500000000000e-01,3.437500000000000000e-01,3.593750000000000000e-01,3.398437500000000000e-01,3.203125000000000000e-01,3.671875000000000000e-01
3.125000000000000000e-01,3.164062500000000000e-01,3.242187500000000000e-01,3.437500000000000000e-01,3.632812500000000000e-01,3.437500000000000000e-01,3.593750000000000000e-01,3.398437500000000000e-01,3.203125000000000000e-01,3.671875000000000000e-01
3.125000000000000000e-01,3.750000000000000000e-01,3.242187500000000000e-01,3.437500000000000000e-01,3.632812500000000000e-01,3.437500000000000000e-01,4.023437500000000000e-01,3.398437500000000000e-01,3.203125000000000000e-01,3.671875000000000000e-01
4.296875000000000000e-01,4.218750000000000000e-01,3.515625000000000000e-01,4.062500000000000000e-01,3.867187500000000000e-01,4.492187500000000000e-01,4.023437500000000000e-01,3.828125000000000000e-01,3.593750000000000000e-01,3.710937500000000000e-01
4.296875000000000000e-01,2.304687500000000000e-01,4.140625000000000000e-01,4.218750000000000000e-01,4.570312500000000000e-01,4.687500000000000000e-01,4.843750000000000000e-01,4.414062500000000000e-01,3.593750000000000000e-01,4.179687500000000000e-01
4.296875000000000000e-01,2.304687500000000000e-01,2.382812500000000000e-01,4.218750000000000000e-01,4.257812500000000000e-01,3.554687500000000000e-01,4.843750000000000000e-01,4.453125000000000000e-01,3.554687500000000000e-01,3.476562500000000000e-01
3.007812500000000000e-01,2.304687500000000000e-01,2.382812500000000000e-01,2.812500000000000000e-01,3.593750000000000000e-01,3.359375000000000000e-01,3.125000000000000000e-01,3.242187500000000000e-01,3.593750000000000000e-01,3.476562500000000000e-01
3.007812500000000000e-01,2.304687500000000000e-01,2.500000000000000000e-01,2.812500000000000000e-01,3.593750000000000000e-01,3.359375000000000000e-01,3.125000000000000000e-01,3.242187500000000000e-01,3.593750000000000000e-01,3.750000000000000000e-01
3.281250000000000000e-01,2.187500000000000000e-01,2.539062500000000000e-01,3.164062500000000000e-01,2.304687500000000000e-01,3.359375000000000000e-01,3.242187500000000000e-01,3.632812500000000000e-01,3.359375000000000000e-01,3.281250000000000000e-01
3.281250000000000000e-01,2.500000000000000000e-01,2.812500000000000000e-01,3.164062500000000000e-01,2.304687500000000000e-01,3.359375000000000000e-01,3.242187500000000000e-01,3.632812500000000000e-01,3.359375000000000000e-01,3.281250000000000000e-01
3.085937500000000000e-01,2.539062500000000000e-01,2.812500000000000000e-01,3.398437500000000000e-01,2.070312500000000000e-01,3.125000000000000000e-01,2.617187500000000000e-01,3.984375000000000000e-01,3.125000000000000000e-01,3.164062500000000000e-01
